0;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:49:17+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:09+01:00;2012-11-20T07:50:09+01:00;2012-11-20T07:49:00+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:07+01:00;2012-11-20T07:49:50+01:00;2012-11-20T07:49:50+01:00;UNKNOWNA;UNKNOWNM;SR010607;UNKNOWNCIM;0;+40.4912;+017.2023;38;50ab361eC8QtMAazAEFRs3V1KzSKQTXrsZ8+/3FBT243ZY+vIwcFJI5xixIfGIBEdwgeIor2h4kdG3nXviQVHYNhiKAMIYxeNIMZFnx+0rw=
0;2012-11-20T07:50:08+01:00;2012-11-20T07:50:03+01:00;2012-11-20T07:50:03+01:00;UNKNOWNA;UNKNOWNM;SR010755;UNKNOWNCIM;0;+44.4559;+010.4582;20;0
0;2012-11-20T07:50:01+01:00;2012-11-20T07:50:00+01:00;2012-11-20T07:50:00+01:00;UNKNOWNA;UNKNOWNT;TEQ3192001229;UNKNOWNCIM;0;+45.1908;+009.2455;01;04010204054A04E6E0AD3E04A
0;2012-11-20T07:50:08+01:00;2012-11-20T07:48:55+01:00;2012-11-20T07:48:55+01:00;I-00000045659001;TRDT494YT;SR010932;UNKNOWNCIM;0;+45.4357;+008.7494;38;50ab35e7C8NWWAazAUFQ51MqnpyLQSTP803S4rdBUT+fS7tKLwgfMoFP9ZkVM4kf9XAeKInx4mIZL4LA8mUCHpXYz9QMK5SBac8FJ5Tl9wQdKX0Wwrs=
0;2012-11-20T07:50:09+01:00;2012-11-20T07:49:35+01:00;2012-11-20T07:49:35+01:00;UNKNOWNA;UNKNOWNM;SR010880;UNKNOWNCIM;0;+45.2623;+010.7728;0E;0
0;2012-11-20T07:50:08+01:00;2012-11-20T07:49:55+01:00;2012-11-20T07:49:55+01:00;UNKNOWNA;UNKNOWNM;SR010470;UNKNOWNCIM;0;+40.8553;+014.3241;38;50ab3623C8RAuAazAEFR20QQeTz8QTI9AqzcTN9BT6ohyzsb0AgdIXlCpl4ZJXyLdsMVHYKgChkFJ475AWwfJn6bybYeGIkI9cQCHJJd3AEMJIz1z9w=
0;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:49:17+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:49:28+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2000-01-29T02:46:01+01:00;2000-01-29T02:45:06+01:00;2000-01-29T02:45:06+01:00;UNKNOWNA;UNKNOWNM;SR010296;UNKNOWNCIM;0;+99.9999;+999.9999;17;59
0;2012-11-20T07:50:11+01:00;2012-11-20T07:50:11+01:00;2012-11-20T07:49:17+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:49:00+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:06+01:00;2012-11-20T07:49:17+01:00;2012-11-20T07:49:17+01:00;UNKNOWNA;UNKNOWNM;SR111034;UNKNOWNCIM;0;+45.6637;+009.7099;38;50ab35fdC8OsSAazAUFQyjQwgf9PQSb7yKbGuZ9BUVEEWl2yegcdL3xvXmYfLYEIY+sMKJO0M3oVLIigDmkeKYmS/TwCK5T7q5YFL5Pd5ug=
0;2012-11-20T07:50:09+01:00;2012-11-20T07:49:33+01:00;2012-11-20T07:49:33+01:00;UNKNOWNA;UNKNOWNM;SR010769;UNKNOWNCIM;0;+38.4830;+016.0020;38;50ab360dC8Pm4AazAUFSVPegJ6VyQTUHdlIi4d5BTh4sm5oiUAcfLYOYSsYZLYAoPzwVJ4YQadMCFZc6MCMeKI79M08FFJL7ndwdIn38fvk=
0;2012-11-20T07:50:08+01:00;2012-11-20T07:50:02+01:00;2012-11-20T07:50:02+01:00;UNKNOWNA;UNKNOWNM;SR010494;UNKNOWNCIM;0;+37.9762;+015.3931;17;5b
0;2012-11-20T07:50:11+01:00;2012-11-20T07:50:11+01:00;2012-11-20T07:49:17+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:11+01:00;2012-11-20T07:50:11+01:00;2012-11-20T07:49:28+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:12+01:00;2012-11-20T07:49:21+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:09+01:00;2012-11-20T07:50:05+01:00;2012-11-20T07:50:05+01:00;UNKNOWNA;UNKNOWNM;SR010723;UNKNOWNCIM;0;+42.0734;+012.6382;01;060102030405165816206020ee84ca05814ed214d
0;2012-11-20T07:50:11+01:00;2012-11-20T07:50:11+01:00;2012-11-20T07:49:00+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:12+01:00;2012-11-20T07:49:21+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:12+01:00;2012-11-20T07:49:28+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:12+01:00;2012-11-20T07:49:21+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:12+01:00;2012-11-20T07:49:02+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:11+01:00;2012-11-20T07:44:27+01:00;2012-11-20T07:44:27+01:00;UNKNOWNA;UNKNOWNM;SR010525;UNKNOWNCIM;0;+38.4253;+016.0662;38;50ab34dbC79DYAazAEFSV01nXbV+QTUg7UzqvfRBThSOWsrXVAgVGoJn5uMfKH9P6lIFH47I1qkeHYvCcVcdIXk/EW8ZIHs5sW8MHYpxG3YCGZG3mZk=
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:13+01:00;2012-11-20T07:49:21+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:12+01:00;2012-11-20T07:49:32+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:47:50+01:00;2012-11-20T07:47:50+01:00;UNKNOWNA;UNKNOWNM;SR010563;UNKNOWNCIM;0;+40.6266;+014.3817;20;1
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:13+01:00;2012-11-20T07:49:02+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:13+01:00;2012-11-20T07:49:21+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:13+01:00;2012-11-20T07:49:32+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:13+01:00;2012-11-20T07:49:21+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:46:31+01:00;2012-11-20T07:46:31+01:00;UNKNOWNA;UNKNOWNM;SR010597;UNKNOWNCIM;0;+40.8009;+017.3521;38;50ab3557C8Ef8AazAEFRmxzUAVA7QTYBP4WrZUZBT6GOVggAkwgFGI5k7LwVF4P2d64fHoA2ExoZGnwHD24MHYudN7kdD3l2SNseHouLQeQCIpFHv8Y=
0;2012-11-20T07:50:05+01:00;2012-11-20T07:49:06+01:00;2012-11-20T07:48:21+01:00;UNKNOWNA;NE78005638796;NE78005638796;UNKNOWNCIM;1;+41.9900;+012.0881;06;1
0;2012-11-20T10:08:57+01:00;2012-11-20T10:08:54+01:00;2012-11-20T10:08:54+01:00;UNKNOWNA;UNKNOWNM;SR010486;UNKNOWNCIM;0;+99.9999;+999.9999;01;060102030405160000008AE6e723080002b3646b2
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:13+01:00;2012-11-20T07:49:02+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:14+01:00;2012-11-20T07:49:24+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:07+01:00;2012-11-20T07:47:14+01:00;2012-11-20T07:47:14+01:00;I-00000028808001;TREN196PF;SR010972;UNKNOWNCIM;0;+99.9999;+999.9999;0E;0
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:02+01:00;2012-11-20T07:50:02+01:00;UNKNOWNA;UNKNOWNM;SR010511;UNKNOWNCIM;0;+45.7436;+011.5229;38;50ab362aC8RUQAazAEFQqqP0+6tfQSsuuOg4YHxBUVcDl2l6XAgfKH6Gt9QZK36oEFoeIIb/0J0VKIWMCJcMI5Akt6YFKpAC0CUdKXlKOlUCFZGMm2c=
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:14+01:00;2012-11-20T07:49:32+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:14+01:00;2012-11-20T07:49:24+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:09+01:00;2012-11-20T07:50:09+01:00;UNKNOWNA;UNKNOWNM;SR010298;UNKNOWNCIM;0;+44.0421;+010.0545;17;5a
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:14+01:00;2012-11-20T07:49:02+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:13+01:00;2012-11-20T07:45:37+01:00;2012-11-20T07:45:37+01:00;UNKNOWNA;UNKNOWNM;SR010876;UNKNOWNCIM;0;+45.4451;+008.7907;38;50ab3521C8BNAAazAUFQ5h0Kq8NkQSToBrJ2+zZBUUBSZ9iRIAgCIZTLeJofJYDrqLIVJoleNqUZJ4HsozgeKIpPluYdIXx6p8wFH5TSG2EMHJNtVbA=
0;2012-11-20T07:50:12+01:00;2012-11-20T07:50:08+01:00;2012-11-20T07:50:08+01:00;UNKNOWNA;UNKNOWNM;SR010650;UNKNOWNCIM;0;+40.9996;+017.0073;01;060102030405160000000004df109000049d97fec
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:14+01:00;2012-11-20T07:49:32+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:15+01:00;2012-11-20T07:50:15+01:00;2012-11-20T07:49:04+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;UNKNOWNA;UNKNOWNT;TEQ0312201633;UNKNOWNCIM;0;+45.7014;+009.1758;29;0010001Z0050ab3976067c000001f40000014e001e0000003535d900003e80ffdc000200000000000000000000000000000000
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:14+01:00;2012-11-20T07:48:08+01:00;UNKNOWNA;UNKNOWNT;LOM1406;UNKNOWNCIM;0;+47.9978;+011.6757;01;020F140412CB620F9A3181B42CAD04100200300400
0;2012-11-20T07:50:15+01:00;2012-11-20T07:50:15+01:00;2012-11-20T07:49:32+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:02+01:00;2012-11-20T07:50:02+01:00;UNKNOWNA;UNKNOWNM;SR010933;UNKNOWNCIM;0;+44.9503;+007.9470;38;50ab362aC8RYKAazAUFRFVat23+4QSMUG6mlyRtBURqXAf4S+ggCJJXNZ28VLofy/kMfMIBaYcceJ4jXjxYMKpQ0N70ZL4JRqbIFJ5R/FAUdMXyYZPA=
0;2012-11-20T07:50:15+01:00;2012-11-20T07:50:15+01:00;2012-11-20T07:49:24+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:15+01:00;2012-11-20T07:50:15+01:00;2012-11-20T07:49:04+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:14+01:00;2012-11-20T07:48:55+01:00;2012-11-20T07:48:55+01:00;I-00000045659001;TRDT494YT;SR010932;UNKNOWNCIM;0;+45.4357;+008.7494;38;50ab35e7C8NWWAazAUFQ51MqnpyLQSTP803S4rdBUT+fS7tKLwgfMoFP9ZkVM4kf9XAeKInx4mIZL4LA8mUCHpXYz9QMK5SBac8FJ5Tl9wQdKX0Wwrs=
0;2012-11-20T07:50:14+01:00;2012-11-20T07:49:33+01:00;2012-11-20T07:49:33+01:00;UNKNOWNA;UNKNOWNM;SR010769;UNKNOWNCIM;0;+38.4830;+016.0020;38;50ab360dC8Pm4AazAUFSVPegJ6VyQTUHdlIi4d5BTh4sm5oiUAcfLYOYSsYZLYAoPzwVJ4YQadMCFZc6MCMeKI79M08FFJL7ndwdIn38fvk=
0;2012-11-20T07:50:14+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;UNKNOWNA;UNKNOWNM;SR010711;UNKNOWNCIM;0;+44.9243;+009.9203;01;06010203040516000B401D25b8a7e80003ed1eba7
0;2012-11-20T07:50:14+01:00;2012-11-20T07:49:35+01:00;2012-11-20T07:49:35+01:00;UNKNOWNA;UNKNOWNM;SR010880;UNKNOWNCIM;0;+45.2623;+010.7728;38;50ab360fC8PusAazAUFQ2jI0Uq62QSmm2RM/tmBBUTJSxIHnGAgfMoH/5kwVLokUEKMdL30c9tgZMIJsP1IeLoqzwFQMKpPtSr4FMJQo5BgCJZWfp4E=
0;2012-11-20T07:50:16+01:00;2012-11-20T07:50:16+01:00;2012-11-20T07:49:35+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:16+01:00;2012-11-20T07:50:16+01:00;2012-11-20T07:49:24+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:16+01:00;2012-11-20T07:50:16+01:00;2012-11-20T07:49:04+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:17+01:00;2012-11-20T07:49:24+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:16+01:00;2012-11-20T07:50:16+01:00;2012-11-20T07:49:35+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:02+01:00;2012-11-20T07:50:00+01:00;2012-11-20T07:50:00+01:00;UNKNOWNA;UNKNOWNT;TEQ0541751139;UNKNOWNCIM;0;+45.5189;+009.0110;01;050102040503000E4105D1A900000D5
0;2012-11-20T07:50:16+01:00;2012-11-20T07:50:01+01:00;2012-11-20T07:50:01+01:00;UNKNOWNA;UNKNOWNM;SR010595;UNKNOWNCIM;0;+39.8151;+016.2070;38;50ab3629C8RUQAazAUFR+MzDO1FbQTTlFvVrUCBBTv6U03P43QgCHpPJixgfJIDCMu8VJYPEJdEdIHrcc/kFHI/M2qMeI4uc+cUZH313DsQMIY1psOw=
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:17+01:00;2012-11-20T07:49:27+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:15+01:00;2012-11-20T07:49:59+01:00;2012-11-20T07:49:59+01:00;UNKNOWNA;UNKNOWNM;SR010707;UNKNOWNCIM;0;+44.6275;+011.2741;38;50ab3627C8RQWAazAUFRAo4wQo+MQSsgqWTOAQFBUQGM7mAv+wgVLIRcQ1YMH49OcfAfKH3IPRoeKIaoBkoFJ4+wfgcCIZGJIjAZLX3qDmYdLXjc9P8=
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:17+01:00;2012-11-20T07:49:04+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:15+01:00;2012-11-20T07:50:03+01:00;2012-11-20T07:50:03+01:00;UNKNOWNA;UNKNOWNM;SR010755;UNKNOWNCIM;0;+44.4559;+010.4582;38;50ab362bC8Rf+AazAUFRG8HOObLaQSlDgrJQekJBUPS0M+7zBAgfLoDu908VLYeiZlIeLInMfSYZLIF/RAsCJJVCzJYdKXxbXHUMIJL9l7cFJ5NzowE=
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:17+01:00;2012-11-20T07:49:27+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:17+01:00;2012-11-20T07:49:35+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:17+01:00;2012-11-20T07:49:04+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:18+01:00;2012-11-20T07:50:18+01:00;2012-11-20T07:49:27+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:13+01:00;2012-11-20T07:50:08+01:00;2012-11-20T07:50:08+01:00;UNKNOWNA;UNKNOWNM;SR010948;UNKNOWNCIM;0;+42.9844;+013.8689;01;06010203040516000001017031dff200002c935a1
0;2012-11-20T07:50:16+01:00;2012-11-20T07:48:53+01:00;2012-11-20T07:48:53+01:00;UNKNOWNA;UNKNOWNM;SR010482;UNKNOWNCIM;0;+38.3646;+015.8607;38;50ab35e5C8NKoAazAEFSYB0Se7bgQTTiE27A6jhBTgpXxYZexgcVF4G6AKcfIH8wl1gdHHmaZoQZKHu9DkkFII65PDwMIItllHECJpLPq54=
0;2012-11-20T07:50:18+01:00;2012-11-20T07:50:18+01:00;2012-11-20T07:49:27+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:16+01:00;2012-11-20T07:50:09+01:00;2012-11-20T07:50:09+01:00;UNKNOWNA;UNKNOWNM;SR010627;UNKNOWNCIM;0;+41.0920;+016.8464;01;060102030405164B11F122E2462344049236db4c8
0;2012-11-20T07:50:15+01:00;2012-11-20T07:50:15+01:00;2012-11-20T07:50:15+01:00;UNKNOWNA;UNKNOWNT;TEQ0312201614;UNKNOWNCIM;0;+44.9044;+008.1774;29;0010001Z0050ab34a206470000071500000241001e000000c11ba5000061a8ffdc020000000000000000000000000000000000
0;2012-11-20T07:50:18+01:00;2012-11-20T07:50:18+01:00;2012-11-20T07:49:35+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:18+01:00;2012-11-20T07:50:18+01:00;2012-11-20T07:49:27+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:18+01:00;2012-11-20T07:47:50+01:00;2012-11-20T07:47:50+01:00;UNKNOWNA;UNKNOWNM;SR010563;UNKNOWNCIM;0;+40.6266;+014.3817;38;50ab35a6C8JUiAazAEFR6dA6iPZZQTJfhpTHoPJBT4ShMNbVMQcFHZCuE88dKnq7u44eKIsuuCAVKIRu9FUZH33W5cICFZOU/toMII4HA84=
0;2012-11-20T07:50:18+01:00;2012-11-20T07:50:18+01:00;2012-11-20T07:49:06+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:49:30+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:49:30+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:49:06+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:15+01:00;2012-11-20T07:49:20+01:00;2012-11-20T07:49:20+01:00;I-00000470434000;TREK322SD;SR010905;UNKNOWNCIM;0;+43.6398;+013.3737;12;0140
0;2012-11-20T07:50:18+01:00;2012-11-20T07:45:50+01:00;2012-11-20T07:45:50+01:00;UNKNOWNA;UNKNOWNM;SR010525;UNKNOWNCIM;0;+38.4253;+016.0662;01;06010203040516000B40F8D00547ff600003773fa
0;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:49:30+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:49:38+01:00;UNKNOWNA;UNKNOWNT;LOM1423;UNKNOWNCIM;0;+47.3206;+011.6601;01;02010200000
0;2012-11-20T07:50:18+01:00;2012-11-20T07:46:31+01:00;2012-11-20T07:46:31+01:00;UNKNOWNA;UNKNOWNM;SR010597;UNKNOWNCIM;0;+40.8009;+017.3521;38;50ab3557C8Ef8AazAEFRmxzUAVA7QTYBP4WrZUZBT6GOVggAkwgFGI5k7LwVF4P2d64fHoA2ExoZGnwHD24MHYudN7kdD3l2SNseHouLQeQCIpFHv8Y=
0;2012-11-20T07:50:17+01:00;2012-11-20T07:50:10+01:00;2012-11-20T07:50:10+01:00;UNKNOWNA;UNKNOWNM;SR010398;UNKNOWNCIM;0;+40.1836;+018.0377;01;0601020304051600000045A2ac27a000028d5e268
0;2012-11-20T07:50:34+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;UNKWONA;UNKNOWNM;SR010688;UNKNOWNCIM;0;+49.9074;+016.2028;38;50ab363bC8RYKAazAUFOJ67DPDqbQTGGYwAxcNJBUoaZkGdT+wodL3hjGAwVKIfXBswfLoAFwG4ZLH5ea1kKHpPHYzseJ4clbPoMLo+k7LoCII4yPTkFIY1xzFwXHJV1UdY=
0;2012-11-20T07:50:19+01:00;2012-11-20T07:50:19+01:00;2012-11-20T07:49:06+01:00;UNKNOWNA;UNKNOWNT;LOM1434;UNKNOWNCIM;0;+47.4614;+011.9340;01;02010200000
0;2012-11-20T07:50:20+01:00;2012-11-20T07:50:20+01:00;2012-11-20T07:49:30+01:00;UNKNOWNA;UNKNOWNT;LOM1499;UNKNOWNCIM;0;+47.6800;+013.1039;01;02010200000
0;2012-11-20T07:49:41+01:00;2012-11-20T07:48:37+01:00;2012-11-20T07:48:37+01:00;UNKNOWNA;UNKNOWNT;TEQ2021651010;UNKNOWNCIM;0;+45.1013;+008.8907;20;1
